Unnamed: 0,is_vulnerable,appname,average_loc,average_ncloc,average_dit,average_nocc,average_cbo,average_wmc,average_ccn,average_hv
3742,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3743,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3744,0,Tuleap,305.5,243.5,0.0,0.0,8.0,53.0,2.376984126984127,163.749059804572
3745,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3746,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3747,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3748,0,Tuleap,175.0,102.0,0.0,0.0,6.0,25.0,2.857142857142857,226.08791670190868
3749,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3750,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3751,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3752,0,Tuleap,133.3846153846154,113.3076923076923,1.384615384615384,0.153846153846153,2.0,20.307692307692307,2.302281052281052,283.74867413968616
3753,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3754,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3755,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3756,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3757,0,Tuleap,83.83333333333333,79.0,1.666666666666666,0.0,9.5,8.666666666666666,0.951566951566951,213.52461118303367
3758,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3759,0,Tuleap,177.66666666666666,151.66666666666666,1.333333333333333,0.0,5.0,13.333333333333334,1.353535353535353,194.755398994365
3760,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3761,0,Tuleap,206.75,173.75,1.0,0.0,7.5,21.25,1.517045454545454,298.2451017918114
3762,0,Tuleap,896.0,635.0,2.0,0.0,15.0,143.0,2.813953488372093,328.51386525434503
3763,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3764,0,Tuleap,290.1666666666667,241.5,1.833333333333333,0.166666666666666,5.5,37.833333333333336,0.8063725490196071,175.56087286989225
3765,0,Tuleap,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
3766,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3767,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3768,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3769,0,Tuleap,798.0,570.0,2.0,0.0,12.0,123.0,2.577777777777778,256.65273322510865
3770,0,Tuleap,84.0,41.0,0.0,0.0,1.0,12.0,1.8,83.6809050210576
3771,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3772,0,Tuleap,213.0,209.0,2.0,0.0,23.0,30.0,1.625,146.25719332121366
3773,0,Tuleap,561.0,480.0,2.0,0.0,42.0,93.0,1.76595744680851,147.06942515952528
3774,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3775,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3776,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3777,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3778,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3779,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3780,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3781,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3782,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3783,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3784,0,Tuleap,67.5,44.0,1.0,0.0,2.0,7.5,1.380952380952381,82.34956988638456
3785,0,Tuleap,95.5,88.0,1.0,0.0,5.0,7.5,1.25,200.2624177430992
3786,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3787,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3788,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3789,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3790,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3791,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3792,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3793,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3794,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3795,0,Tuleap,64.0,28.0,2.0,0.0,1.0,4.0,1.0,68.6925980836175
3796,0,Tuleap,117.16666666666669,95.66666666666669,2.0,0.0,2.0,13.0,1.069865319865319,208.34247484661265
3797,0,Tuleap,77.71428571428571,64.57142857142857,0.8571428571428571,0.0,7.2857142857142865,7.714285714285714,1.755952380952381,212.0925440165913
3798,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3799,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3800,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3801,0,Tuleap,454.0,430.0,2.0,0.0,85.0,47.0,1.419354838709677,191.6968967737221
3802,0,Tuleap,100.66666666666669,97.0,0.6666666666666661,0.0,4.0,11.0,1.297619047619047,263.04608732020966
3803,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3804,0,Tuleap,75.0,66.66666666666667,0.6666666666666661,0.6666666666666661,9.333333333333334,9.666666666666666,1.132575757575757,94.0215141284422
3805,0,Tuleap,88.0,62.0,2.0,0.0,0.0,7.0,1.0,67.62027532357743
3806,0,Tuleap,163.8,151.2,2.2,0.2,3.2,9.4,1.114871794871794,1444.2221224221596
3807,0,Tuleap,227.5,216.0625,1.125,0.0,17.9375,10.0625,1.425109649122807,293.8478525642717
3808,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3809,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3810,0,Tuleap,233.33333333333331,176.66666666666666,0.6666666666666661,0.0,15.0,29.666666666666668,1.682539682539682,139.6458369937068
3811,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3812,0,Tuleap,,,,,,,,
3813,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3814,0,Tuleap,105.0,75.5,2.5,0.5,1.0,16.5,1.9375,239.72048973867567
3815,0,Tuleap,109.0,104.5,2.0,0.0,7.0,16.0,1.083333333333333,38.4371958677355
3816,0,Tuleap,261.0,212.0,0.0,0.0,7.0,36.0,2.0625,181.3010999901309
3817,0,Tuleap,812.3333333333334,737.3333333333334,1.333333333333333,0.0,39.66666666666666,132.0,2.090511860174781,304.4841763331208
3818,0,Tuleap,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3819,0,Tuleap,129.54545454545453,119.45454545454544,0.363636363636363,0.0,10.636363636363637,16.90909090909091,1.762145262145262,169.24981205756404
3820,0,Tuleap,53.0,25.0,2.0,0.0,0.0,7.0,1.0,4.807354922057572
3821,0,Vanilla,1082.0,740.5,1.0,0.0,9.5,136.0,2.485909822866344,244.04359050858005
3822,0,Vanilla,1081.5,740.0,1.0,0.0,9.5,137.0,2.495169082125604,244.36877821446612
3823,0,Vanilla,835.0,617.0,2.0,0.0,13.0,70.0,1.425531914893617,206.3403468218327
3824,0,Vanilla,654.5,523.5,2.0,0.0,5.0,101.5,5.047619047619048,567.6754067840864
3825,1,Vanilla,339.2857142857143,269.85714285714283,1.142857142857142,0.0,4.714285714285714,58.142857142857146,2.686007583850732,212.03675640547883
3826,1,Vanilla,400.1428571428572,249.0,0.7142857142857141,0.142857142857142,3.428571428571428,59.57142857142857,3.228400363077782,295.98531034054844
3827,0,Vanilla,737.0,536.0,2.0,0.0,7.0,129.0,7.666666666666667,1171.0662213740982
3828,0,Vanilla,5283.0,4078.0,2.0,0.0,32.0,770.0,5.204724409448818,707.7721034178451
3829,0,Vanilla,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3830,0,Vanilla,1096.0,809.0,2.0,0.0,15.0,165.0,5.708333333333333,830.2356258766254
3831,0,Vanilla,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3832,0,Vanilla,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3833,0,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3834,1,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3835,1,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3836,1,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3837,1,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3838,1,Vesta,957.3333333333334,879.0,0.0,0.0,2.666666666666666,231.0,3.7882513661202193,331.50446126010826
3839,1,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3840,1,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3841,1,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3842,1,Vesta,51.0,51.0,0.0,0.0,1.0,5.0,4.0,950.76107230885
3843,1,Vesta,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
