Unnamed: 0,is_vulnerable,days_after_creation,past_contributions,ratio_past_contributions,new_author,past_contributions_30_days,ratio_past_contributions_30_days,dmm_unit_size,dmm_unit_complex,dmm_unit_interf,fix,touched_files,past_authors,sum_added_lines,mean_added_lines,med_added_lines,sum_deleted_lines,mean_deleted_lines,med_deleted_lines,sum_hunks,mean_hunks,med_hunks,sum_previous_changes,mean_previous_changes,med_previous_changes,sum_days_since_creation,mean_days_since_creation,med_days_since_creation,nr_of_blacklisted,appname,average_loc,average_ncloc,average_dit,average_nocc,average_cbo,average_wmc,average_ccn,average_hv,author_info.public_repos,author_info.followers,author_info.following,author_info.public_gists,time_difference
186,0,2826,7976,0.5886346863,0,127,0.9769230769,1.0,1.0,0.0,1,1.0,2.0,27.0,27.0,27.0,12.0,12.0,12.0,4.0,4.0,4.0,18.0,18.0,18.0,455.0,455.0,455.0,0.0,Espocrm,240.0,223.0,0.0,0.0,13.0,35.0,3.090909090909091,227.60803999628104,20.0,91.0,0.0,0.0,3952.0
190,0,868,4250,0.8528998595,0,125,0.946969697,0.0,0.0,0.0,0,3.0,3.0,27.0,9.0,12.0,5.0,2.5,2.5,5.0,1.6666666667,2.0,102.0,34.0,33.0,3105.0,1035.0,1035.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,1994.0
191,0,2020,4087,0.4298937625,0,172,0.9005235602,1.0,1.0,0.0,0,2.0,3.0,31.0,15.5,15.5,2.0,2.0,2.0,2.0,1.0,1.0,21.0,10.5,10.5,1874.0,937.0,937.0,0.0,Espocrm,285.0,285.0,2.0,0.0,1.0,15.0,3.75,542.9394333204422,20.0,91.0,0.0,0.0,3146.0
195,0,3055,10031,0.6417786308,0,129,0.9626865672,1.0,1.0,1.0,0,4.0,7.0,168.0,42.0,46.5,0.0,0.0,0.0,7.0,1.75,1.0,835.0,208.75,176.0,13249.0,3312.25,3310.5,0.0,Espocrm,901.5,767.5,0.0,0.0,22.0,136.0,2.490079365079365,167.5570126119924,20.0,91.0,0.0,0.0,4181.0
196,0,-154,443,0.6364942529000001,0,170,0.7359307359,1.0,1.0,1.0,0,8.0,2.0,226.0,28.25,9.0,4.0,1.3333333333,1.0,10.0,1.25,1.0,60.0,10.0,5.5,634.0,105.6666666667,103.5,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,972.0
202,0,816,4057,0.8498114788000001,0,72,0.9473684211,0.9172413793,0.724137931,0.924137931,0,38.0,5.0,534.0,14.0526315789,7.5,156.0,6.5,3.5,92.0,2.4864864865,2.0,1279.0,35.5277777778,22.5,34396.0,955.4444444444,983.0,0.0,Espocrm,611.0,610.6666666666666,1.0,0.333333333333333,4.666666666666667,138.0,3.386138958507379,293.2447556155312,20.0,91.0,0.0,0.0,1942.0
207,0,2135,4598,0.4583333333,0,183,1.0,1.0,0.4285714286,1.0,0,2.0,5.0,83.0,41.5,41.5,78.0,39.0,39.0,3.0,1.5,1.5,79.0,39.5,39.5,4602.0,2301.0,2301.0,0.0,Espocrm,577.0,576.0,2.0,0.0,2.0,110.0,7.916666666666666,892.9738794640353,20.0,91.0,0.0,0.0,3261.0
208,0,1498,2034,0.2790123457,0,113,0.8828125,1.0,1.0,1.0,0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,1743.0,1743.0,1743.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,2624.0
210,0,2737,7621,0.5781368533,0,272,0.9927007299,0.2307692308,0.2307692308,1.0,0,4.0,4.0,268.0,67.0,66.0,0.0,0.0,0.0,4.0,1.0,1.0,97.0,24.25,15.0,8793.0,2198.25,1925.0,0.0,Espocrm,258.0,257.25,2.0,0.0,2.0,24.0,3.5,267.780745654232,20.0,91.0,0.0,0.0,3863.0
214,0,473,3053,0.8300706906,0,63,0.9692307692,0.8424242424,0.7090909091,0.8909090909,0,38.0,3.0,540.0,14.2105263158,4.0,123.0,4.7307692308,2.0,59.0,1.5526315789,1.0,739.0,19.972972973,16.0,24341.0,657.8648648649,718.0,0.0,Espocrm,151.30769230769232,146.92307692307693,1.692307692307692,0.307692307692307,4.615384615384615,28.846153846153847,2.448321948321948,190.48907837538687,20.0,91.0,0.0,0.0,1598.0
216,0,2560,6706,0.5475626684,0,171,0.9941860465,1.0,1.0,1.0,1,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,26.0,26.0,2812.0,2812.0,2812.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,3686.0
217,0,2394,5674,0.5066976246,0,181,0.9476439791,0.0,0.0,0.0454545455,1,16.0,4.0,339.0,21.1875,16.5,136.0,9.0666666667,7.0,32.0,2.0,2.0,289.0,18.0625,22.5,27031.0,1689.4375,2641.0,0.0,Espocrm,71.26666666666667,71.2,0.8,0.0,7.733333333333333,6.533333333333333,1.56,145.36315787436223,20.0,91.0,0.0,0.0,3519.0
218,0,2631,6996,0.5577613011,0,89,0.9888888889,0.6825396825000001,0.6507936508000001,1.0,0,1.0,4.0,85.0,85.0,85.0,1.0,1.0,1.0,3.0,3.0,3.0,28.0,28.0,28.0,2798.0,2798.0,2798.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,3756.0
220,0,31,1146,0.7470664928,0,106,0.7019867550000001,0.0,0.0,0.0,1,1.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,207.0,207.0,207.0,0.0,Espocrm,143.0,143.0,0.0,0.0,2.0,15.0,3.0,564.6850606648915,20.0,91.0,0.0,0.0,1157.0
222,0,80,1352,0.7540435025000001,0,125,0.8223684211000001,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,15.0,15.0,15.0,248.0,248.0,248.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,1206.0
223,0,1495,2020,0.2777014023,0,101,0.8859649123000001,0.1111111111,0.1111111111,1.0,0,1.0,5.0,30.0,30.0,30.0,3.0,3.0,3.0,3.0,3.0,3.0,224.0,224.0,224.0,1798.0,1798.0,1798.0,0.0,Espocrm,2280.0,2266.0,2.0,0.0,11.0,524.0,5.086956521739131,440.3077576135836,20.0,91.0,0.0,0.0,2621.0
228,0,2016,4060,0.4288581388,0,165,0.9537572254,1.0,1.0,1.0,1,2.0,4.0,10.0,5.0,5.0,2.0,1.0,1.0,3.0,1.5,1.5,95.0,47.5,47.5,4527.0,2263.5,2263.5,0.0,Espocrm,243.0,243.0,2.0,0.0,2.0,49.0,4.454545454545454,383.1218999153483,20.0,91.0,0.0,0.0,3141.0
229,0,3436,12324,0.6858096828,0,319,0.9906832298,1.0,1.0,0.0,0,11.0,5.0,218.0,24.2222222222,4.0,84.0,12.0,1.0,14.0,1.2727272727,1.0,538.0,48.9090909091,30.0,35009.0,3182.6363636364,3662.0,0.0,Espocrm,30.75,30.25,1.0,0.0,3.75,4.75,1.25,88.6373033926285,20.0,91.0,0.0,0.0,4562.0
230,0,2413,5873,0.5152658361,0,238,0.9916666667,1.0,1.0,1.0,1,2.0,3.0,16.0,8.0,8.0,16.0,8.0,8.0,3.0,1.5,1.5,19.0,9.5,9.5,1706.0,853.0,853.0,0.0,Espocrm,242.0,230.0,0.0,0.0,2.5,47.0,3.446428571428571,248.27542172324436,20.0,91.0,0.0,0.0,3539.0
232,0,1420,1766,0.2523578165,0,144,0.96,1.0,1.0,1.0,0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,55.0,55.0,1587.0,1587.0,1587.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,2546.0
238,0,145,1569,0.7510770704,0,153,0.7574257426000001,0.0,0.0,0.0,1,1.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,36.0,36.0,36.0,439.0,439.0,439.0,0.0,Espocrm,364.0,353.0,2.0,0.0,5.0,68.0,1.7179487179487172,84.38634046123613,20.0,91.0,0.0,0.0,1271.0
239,0,2695,7308,0.5680528566,0,172,0.9717514124,0.0,1.0,1.0,0,3.0,4.0,86.0,28.6666666667,17.0,0.0,0.0,0.0,3.0,1.0,1.0,85.0,28.3333333333,18.0,6728.0,2242.6666666667,1883.0,0.0,Espocrm,451.5,450.0,2.0,0.0,4.0,38.5,2.5,199.3966609358968,20.0,91.0,0.0,0.0,3821.0
241,0,501,3155,0.8342147012000001,0,103,0.980952381,1.0,1.0,1.0,1,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,21.0,21.0,668.0,668.0,668.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,1626.0
242,0,1179,754,0.1279050042,0,160,0.9248554913,1.0,1.0,1.0,1,2.0,3.0,16.0,8.0,8.0,15.0,7.5,7.5,3.0,1.5,1.5,28.0,14.0,14.0,2926.0,1463.0,1463.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,2305.0
243,0,1574,2407,0.3124350987,0,167,0.9226519337,1.0,1.0,0.0,0,2.0,4.0,22.0,22.0,22.0,23.0,23.0,23.0,4.0,2.0,2.0,41.0,20.5,20.5,2997.0,1498.5,1498.5,0.0,Espocrm,311.0,311.0,2.0,0.0,6.0,92.0,6.545454545454546,505.024371142518,20.0,91.0,0.0,0.0,2700.0
249,0,2239,5118,0.4837886379,0,69,0.8961038961000001,1.0,1.0,0.0,1,1.0,4.0,29.0,29.0,29.0,6.0,6.0,6.0,2.0,2.0,2.0,25.0,25.0,25.0,2533.0,2533.0,2533.0,0.0,Espocrm,88.0,88.0,0.0,0.0,2.0,14.0,4.666666666666667,386.3817445465124,20.0,91.0,0.0,0.0,3365.0
250,0,1520,2144,0.2893777838,0,145,0.8895705521,0.0,0.0,1.0,0,1.0,4.0,24.0,24.0,24.0,0.0,0.0,0.0,1.0,1.0,1.0,102.0,102.0,102.0,1758.0,1758.0,1758.0,0.0,Espocrm,871.0,871.0,2.0,0.0,15.0,167.0,6.0,740.5270264850117,20.0,91.0,0.0,0.0,2645.0
253,0,2762,7737,0.5815981358,0,185,0.9685863874,0.0,1.0,1.0,1,1.0,4.0,7.0,7.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,75.0,75.0,75.0,2967.0,2967.0,2967.0,0.0,Espocrm,710.0,692.0,0.0,0.0,20.0,95.0,2.358974358974359,205.49498294784615,20.0,91.0,0.0,0.0,3888.0
256,0,3240,11348,0.6683156655,0,257,0.9809160305,0.75,1.0,1.0,1,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,73.0,73.0,73.0,3407.0,3407.0,3407.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,4366.0
257,0,3172,10788,0.6573239093000001,0,134,0.9781021898,1.0,1.0,1.0,0,3.0,5.0,32.0,10.6666666667,9.0,12.0,4.0,4.0,11.0,3.6666666667,3.0,123.0,41.0,32.0,7503.0,2501.0,3339.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,4298.0
259,0,2095,4291,0.4412339332,0,86,0.9772727273,0.0,0.0,1.0,0,1.0,3.0,10.0,10.0,10.0,22.0,22.0,22.0,2.0,2.0,2.0,6.0,6.0,6.0,1283.0,1283.0,1283.0,0.0,Espocrm,43.0,43.0,0.0,0.0,1.0,12.0,10.0,1086.8956261426,20.0,91.0,0.0,0.0,3220.0
263,0,1713,2959,0.3571514786,0,78,0.8863636364,0.5714285714,0.0,1.0,1,1.0,4.0,23.0,23.0,23.0,8.0,8.0,8.0,3.0,3.0,3.0,152.0,152.0,152.0,1880.0,1880.0,1880.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,2839.0
265,0,2718,7379,0.5702913672000001,0,123,0.9609375,0.0,0.0,0.0,1,66.0,5.0,86.0,1.3230769231,1.0,97.0,1.4923076923,1.0,69.0,1.0454545455,1.0,1549.0,23.4696969697,18.0,196520.0,2977.5757575758,2973.0,0.0,Espocrm,188.66666666666663,147.0,0.6666666666666661,0.0,9.333333333333334,25.0,1.494318181818181,61.2364625861957,20.0,91.0,0.0,0.0,3844.0
269,0,3185,10903,0.6596684414,0,196,0.9849246231,0.9454545455,1.0,0.0,0,8.0,4.0,20.0,2.5,2.0,28.0,3.5,4.0,10.0,1.25,1.0,636.0,79.5,88.0,24345.0,3043.125,3352.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,4311.0
271,0,-58,801,0.7242314647,0,146,0.9419354839,0.0,1.0,1.0,0,5.0,1.0,26.0,5.2,6.0,4.0,1.3333333333,1.0,7.0,1.4,1.0,20.0,4.0,2.0,545.0,109.0,109.0,0.0,Espocrm,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,91.0,0.0,0.0,1068.0
272,0,159,1690,0.7633242999000001,0,216,0.8537549407,1.0,1.0,1.0,0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,25.0,25.0,25.0,421.0,421.0,421.0,0.0,Espocrm,267.0,266.0,2.0,0.0,8.0,41.0,2.666666666666666,243.3524004453909,20.0,91.0,0.0,0.0,1285.0
273,0,1075,384,0.8495575221,0,1,1.0,0.0,1.0,1.0,1,2.0,4.0,26.0,13.0,13.0,0.0,0.0,0.0,4.0,2.0,2.0,15.0,7.5,7.5,2150.0,1075.0,1075.0,0.0,Filegator,583.5,557.0,1.0,0.0,3.0,58.5,1.5192307692307692,222.0370800234637,14.0,34.0,0.0,0.0,3710.0
275,1,752,346,0.8564356436,0,8,0.7272727273,1.0,1.0,1.0,0,3.0,1.0,24.0,8.0,7.0,1.0,1.0,1.0,6.0,2.0,2.0,9.0,3.0,3.0,2256.0,752.0,752.0,0.0,Filegator,129.5,129.5,0.5,0.5,2.5,23.0,1.799999999999999,173.3119892089554,14.0,34.0,0.0,0.0,3387.0
276,0,400,275,0.9136212625,0,2,1.0,0.0,0.0,1.0,1,3.0,8.0,37.0,12.3333333333,9.0,8.0,2.6666666667000003,2.0,4.0,1.3333333333,1.0,38.0,12.6666666667,9.0,1200.0,400.0,400.0,0.0,Filegator,409.0,404.0,1.0,0.0,6.5,21.0,2.5,454.5037154733132,14.0,34.0,0.0,0.0,3035.0
282,0,2996,307,0.0353401635,0,12,0.3529411765,1.0,1.0,1.0,1,2.0,17.0,11.0,5.5,5.5,0.0,0.0,0.0,3.0,1.5,1.5,49.0,24.5,24.5,2452.0,1226.0,1226.0,0.0,Flarum,111.0,88.0,0.0,0.0,13.0,13.0,2.75,256.0713082134628,53.0,84.0,19.0,1.0,2435.0
284,1,2549,5,0.0006296436,0,5,0.0431034483,1.0,1.0,0.5666666667,0,6.0,14.0,81.0,13.5,11.5,12.0,2.4,2.0,13.0,2.1666666667,2.0,116.0,19.3333333333,12.0,11335.0,1889.1666666667,2137.0,0.0,Flarum,82.33333333333333,66.5,1.333333333333333,0.0,9.166666666666666,7.833333333333333,2.045833333333333,333.47501166330284,48.0,31.0,0.0,1.0,2167.0
288,0,235,1301,0.9085195531,0,348,0.9534246575,0.0,1.0,1.0,0,2.0,1.0,11.0,5.5,5.5,4.0,2.0,2.0,3.0,1.5,1.5,20.0,10.0,10.0,338.0,169.0,169.0,0.0,Flarum,119.0,74.0,1.0,0.0,7.5,9.5,1.55,155.6706877779682,34.0,403.0,7.0,3.0,2153.0
292,0,132,343,0.9295392954,0,30,0.8823529412000001,1.0,1.0,1.0,0,2.0,1.0,29.0,14.5,14.5,6.0,6.0,6.0,3.0,1.5,1.5,2.0,2.0,2.0,6.0,6.0,6.0,0.0,Flarum,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.0,403.0,7.0,3.0,2050.0
294,0,3434,3141,0.1048117993,0,84,0.4077669903,0.0,0.0,1.0,1,1.0,7.0,78.0,78.0,78.0,31.0,31.0,31.0,9.0,9.0,9.0,37.0,37.0,37.0,538.0,538.0,538.0,0.0,Friendica,264.0,205.0,2.0,0.0,12.0,31.0,4.142857142857143,608.7984519149543,33.0,41.0,17.0,2.0,3544.0
295,1,2901,3242,0.1293230683,0,42,0.1578947368,1.0,0.0,0.0,0,1.0,1.0,45.0,45.0,45.0,40.0,40.0,40.0,5.0,5.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,0.0,Friendica,191.0,163.0,2.0,0.0,9.0,19.0,3.166666666666666,500.5086995084633,21.0,32.0,0.0,2.0,3294.0
297,1,3379,4402,0.1485556156,0,130,0.4304635762,0.0,0.0,0.0,0,9.0,32.0,21.0,2.3333333333,2.0,21.0,2.3333333333,2.0,16.0,1.7777777778,2.0,1499.0,166.5555555556,54.0,13056.0,1450.6666666667,1123.0,0.0,Friendica,752.3333333333334,575.5555555555555,0.444444444444444,0.0,12.0,118.88888888888889,9.512342448850385,3463.822515608468,10.0,52.0,0.0,0.0,3527.0
298,1,2999,1814,0.0694886037,0,132,0.3048498845,1.0,1.0,1.0,0,2.0,9.0,52.0,26.0,26.0,18.0,9.0,9.0,5.0,2.5,2.5,69.0,34.5,34.5,842.0,421.0,421.0,0.0,Friendica,258.0,218.5,1.0,0.0,11.5,37.5,7.5,1339.2292288109495,33.0,41.0,17.0,2.0,3109.0
299,1,2918,3258,0.1291985565,0,32,0.1146953405,0.6923076923,1.0,1.0,0,4.0,31.0,99.0,24.75,27.5,4.0,2.0,2.0,9.0,2.25,2.0,457.0,114.25,14.5,7055.0,1763.75,1811.5,0.0,Friendica,220.0,183.0,2.0,0.0,9.0,22.0,3.1428571428571432,501.0695357160643,21.0,32.0,0.0,2.0,3311.0
300,1,3361,4341,0.147372352,0,110,0.4296875,0.5983606557000001,0.4207650273,0.393442623,0,16.0,58.0,108.0,7.2,3.0,687.0,45.8,2.0,31.0,1.9375,1.0,3448.0,215.5,128.0,25714.0,1607.125,963.0,0.0,Friendica,968.3,769.8,0.6000000000000001,0.0,21.4,157.0,8.745519152937868,1903.104375356299,10.0,52.0,0.0,0.0,3509.0
302,1,2895,3234,0.1293082767,0,41,0.1626984127,0.6428571429000001,1.0,1.0,0,4.0,29.0,209.0,52.25,2.0,4.0,2.0,2.0,4.0,1.0,1.0,419.0,139.6666666667,8.0,3553.0,1184.3333333333,151.0,0.0,Friendica,267.03968253968253,212.8571428571429,1.8571428571428568,0.349206349206349,9.103174603174605,37.523809523809526,6.058556692729309,1277.0763282691205,21.0,32.0,0.0,2.0,3288.0
305,1,2917,3251,0.12903866,0,26,0.0996168582,0.0,1.0,1.0,0,1.0,1.0,11.0,11.0,11.0,10.0,10.0,10.0,7.0,7.0,7.0,8.0,8.0,8.0,22.0,22.0,22.0,0.0,Friendica,192.0,164.0,2.0,0.0,9.0,19.0,3.166666666666666,497.5580066057683,21.0,32.0,0.0,2.0,3310.0
306,0,4344,5153,0.1353772594,0,41,0.2240437158,0.0,0.0,0.0,0,3.0,21.0,89.0,29.6666666667,9.0,13.0,6.5,6.5,7.0,2.3333333333,2.0,934.0,311.3333333333,11.0,2973.0,1486.5,1486.5,0.0,Friendica,2067.5,1695.0,1.0,0.0,32.0,385.5,5.321875,976.4344133998824,33.0,41.0,17.0,2.0,4454.0
308,0,2242,1119,0.0650884132,0,111,0.2407809111,1.0,1.0,0.0,0,1.0,12.0,14.0,14.0,14.0,13.0,13.0,13.0,5.0,5.0,5.0,90.0,90.0,90.0,2658.0,2658.0,2658.0,0.0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,52.0,0.0,0.0,2391.0
309,0,1556,1724,0.1495748742,0,141,0.4311926606,0.0,0.0,0.6000000000000001,0,2.0,10.0,11.0,5.5,5.5,4.0,2.0,2.0,2.0,1.0,1.0,207.0,103.5,103.5,2049.0,1024.5,1024.5,0.0,Friendica,2392.0,2041.0,0.0,0.0,10.0,397.0,12.384615384615383,2608.854754209688,10.0,52.0,0.0,0.0,1704.0
316,0,1973,402,0.0270907743,0,132,0.2986425339,1.0,1.0,0.0,1,1.0,7.0,122.0,122.0,122.0,84.0,84.0,84.0,14.0,14.0,14.0,130.0,130.0,130.0,664.0,664.0,664.0,0.0,Friendica,2216.0,1807.0,0.0,0.0,6.0,351.0,9.212121212121213,1804.3962679975348,10.0,52.0,0.0,0.0,2122.0
319,0,3668,3719,0.114744994,0,71,0.1888297872,0.9375,1.0,1.0,0,5.0,33.0,193.0,38.6,36.0,90.0,30.0,29.0,9.0,1.8,1.0,553.0,138.25,17.0,8712.0,2178.0,2275.0,2.0,Friendica,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.0,41.0,17.0,2.0,3778.0
323,0,1667,2191,0.1765084992,0,62,0.369047619,0.0,0.0,1.0,0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,89.0,89.0,89.0,358.0,358.0,358.0,0.0,Friendica,1993.0,1652.0,0.0,0.0,4.0,328.0,9.827586206896552,1881.7495058646748,10.0,52.0,0.0,0.0,1815.0
329,0,4034,4438,0.1258757126,0,182,0.4385542169,1.0,1.0,1.0,1,2.0,7.0,16.0,8.0,8.0,6.0,3.0,3.0,5.0,2.5,2.5,39.0,19.5,19.5,2136.0,1068.0,1068.0,0.0,Friendica,81.5,64.0,2.0,0.0,4.0,12.5,3.666666666666666,674.1810990629031,33.0,41.0,17.0,2.0,4145.0
340,0,1202,1105,0.1057821176,0,40,0.6557377049,1.0,1.0,0.0,1,89.0,55.0,233.0,2.6179775281,1.0,697.0,8.0114942529,4.0,138.0,1.5505617978,1.0,4603.0,51.7191011236,38.0,279631.0,3141.9213483146,3539.0,0.0,Hestia,106.0,102.0,0.0,0.0,0.0,20.0,3.8,362.2966149220934,59.0,64.0,1.0,6.0,2656.0
341,1,784,284,0.0330925192,0,30,0.3846153846,0.7075471698,0.7075471698,0.8018867925000001,1,11.0,27.0,598.0,54.3636363636,42.0,6.0,3.0,3.0,13.0,1.1818181818,1.0,395.0,49.375,42.5,24426.0,3053.25,3365.0,1.0,Hestia,96.0,92.0,0.0,0.0,0.0,19.0,3.6,324.917266745002,59.0,64.0,1.0,6.0,2238.0
343,1,-1675,1149,0.8831667948,0,37,0.8604651163,1.0,1.0,1.0,0,5.0,2.0,132.0,26.4,23.0,4.0,4.0,4.0,7.0,1.4,1.0,53.0,10.6,2.0,1711.0,570.3333333333,558.0,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,345.0,1.0,0.0,1031.0
354,1,773,270,0.0315568022,0,20,0.2564102564,1.0,1.0,1.0,1,63.0,42.0,474.0,7.6451612903,2.0,47.0,1.5161290323,1.0,73.0,1.1587301587,1.0,1445.0,23.6885245902,19.0,120181.0,1970.1803278689,1886.0,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,64.0,1.0,6.0,2227.0
356,1,944,623,0.063714461,0,102,0.7083333333,1.0,1.0,1.0,1,21.0,32.0,423.0,20.1428571429,7.0,843.0,44.3684210526,9.0,49.0,2.45,1.0,1024.0,51.2,18.5,49286.0,2464.3,3312.0,1.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,64.0,1.0,6.0,2398.0
366,1,557,309,0.0423113789,0,17,0.2073170732,1.0,1.0,1.0,0,3.0,4.0,262.0,87.3333333333,64.0,0.0,0.0,0.0,3.0,1.0,1.0,15.0,7.5,7.5,4140.0,2070.0,2070.0,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.0,18.0,1.0,2.0,2649.0
367,1,571,853,0.1159755269,0,30,0.2857142857,0.4047619048,0.4047619048,1.0,0,9.0,18.0,542.0,60.2222222222,65.0,2.0,2.0,2.0,10.0,1.1111111111,1.0,275.0,39.2857142857,28.0,21315.0,3045.0,2938.0,1.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,24.0,0.0,0.0,1754.0
369,1,616,55,0.007055805,0,43,0.1140583554,0.84,0.44,0.0,0,154.0,51.0,9474.0,61.5194805195,7.5,2025.0,13.3223684211,7.0,838.0,5.4415584416,3.5,6021.0,39.6118421053,33.0,366596.0,2411.8157894737,2947.0,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,64.0,1.0,6.0,2070.0
374,1,-2052,666,0.8441064639,0,57,1.0,1.0,1.0,1.0,0,29.0,2.0,1638.0,56.4827586207,2.0,583.0,26.5,5.0,91.0,3.1379310345,1.0,668.0,24.7407407407,24.0,12308.0,455.8518518519,526.0,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,345.0,1.0,0.0,653.0
375,1,-2051,668,0.8445006321,0,54,1.0,1.0,1.0,1.0,0,16.0,2.0,317.0,19.8125,3.0,86.0,9.5555555556,3.0,44.0,2.75,1.0,271.0,19.3571428571,19.0,4539.0,349.1538461538,386.0,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,345.0,1.0,0.0,654.0
380,1,1087,964,0.094140625,0,36,0.72,0.1666666667,1.0,1.0,1,15.0,31.0,127.0,8.4666666667,4.0,70.0,6.3636363636,5.0,15.0,1.0,1.0,397.0,28.3571428571,17.0,36460.0,2604.2857142857,2964.5,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,64.0,1.0,6.0,2541.0
385,1,-1940,83,0.0875527426,0,4,0.1176470588,1.0,1.0,1.0,0,5.0,3.0,62.0,12.4,7.0,0.0,0.0,0.0,9.0,1.8,2.0,53.0,17.6666666667,21.0,1546.0,515.3333333333,391.0,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,9.0,4.0,0.0,764.0
386,1,-1939,84,0.0884210526,0,5,0.1515151515,1.0,1.0,1.0,1,5.0,3.0,50.0,10.0,3.0,3.0,1.5,1.5,9.0,1.8,2.0,58.0,11.6,11.0,1549.0,516.3333333333,392.0,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,9.0,4.0,0.0,765.0
387,1,-1730,85,0.0683279743,0,1,0.02,1.0,0.7540983607,1.0,1,6.0,3.0,211.0,35.1666666667,38.5,84.0,21.0,21.0,7.0,1.1666666667,1.0,28.0,5.6,2.0,1456.0,291.2,215.0,0.0,Hestia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,9.0,4.0,0.0,974.0
