Unnamed: 0,is_vulnerable,days_after_creation,past_contributions,ratio_past_contributions,new_author,past_contributions_30_days,ratio_past_contributions_30_days,dmm_unit_size,dmm_unit_complex,dmm_unit_interf,fix,touched_files,past_authors,sum_added_lines,mean_added_lines,med_added_lines,sum_deleted_lines,mean_deleted_lines,med_deleted_lines,sum_hunks,mean_hunks,med_hunks,sum_previous_changes,mean_previous_changes,med_previous_changes,sum_days_since_creation,mean_days_since_creation,med_days_since_creation,nr_of_blacklisted,appname
3575,0,2686,5519,0.1086652622,0,40,0.0770712909,,,,1,8.0,20.0,37.0,4.625,4.5,30.0,3.75,3.5,21.0,2.625,2.0,231.0,28.875,26.5,23131.0,2891.375,3790.0,0.0,Tuleap
3576,0,-2281,344,0.1822033898,0,61,0.3674698795,1.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,Tuleap
3577,0,2050,1512,0.0405079569,0,99,0.2106382979,,,,0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1707.0,1707.0,1707.0,2349.0,2349.0,2349.0,1.0,Tuleap
3578,0,594,1935,0.0966388653,0,33,0.1513761468,1.0,1.0,1.0,1,2.0,9.0,14.0,7.0,7.0,2.0,1.0,1.0,3.0,1.5,1.5,29.0,14.5,14.5,1818.0,909.0,909.0,0.0,Tuleap
3579,0,3957,2213,0.028090886,0,43,0.0605633803,1.0,1.0,1.0,0,6.0,13.0,67.0,11.1666666667,4.5,4.0,1.3333333333,1.0,12.0,2.0,1.5,109.0,18.1666666667,12.5,6234.0,1558.5,956.5,0.0,Tuleap
3580,0,3338,7046,0.1049605244,0,95,0.1222651223,1.0,1.0,1.0,1,1.0,4.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,482.0,482.0,482.0,0.0,Tuleap
3581,0,2809,6427,0.1191420733,0,161,0.1876456876,,,,0,2.0,11.0,24.0,12.0,12.0,23.0,11.5,11.5,8.0,4.0,4.0,190.0,95.0,95.0,2378.0,1189.0,1189.0,0.0,Tuleap
3582,0,3632,1890,0.025897861,0,53,0.1122881356,1.0,1.0,1.0,1,3.0,3.0,14.0,4.6666666667,6.0,3.0,1.0,1.0,3.0,1.0,1.0,16.0,5.3333333333,4.0,164.0,54.6666666667,32.0,0.0,Tuleap
3583,0,2253,3472,0.0836545875,0,142,0.204610951,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,426.0,426.0,426.0,0.0,Tuleap
3584,0,2598,5184,0.106321014,0,213,0.2610294118,0.0,0.0,0.0,1,39.0,62.0,219.0,7.064516129,3.0,1847.0,54.3235294118,1.0,246.0,6.3076923077,1.0,2455.0,62.9487179487,25.0,112703.0,2889.8205128205,2913.0,2.0,Tuleap
3585,0,4067,12810,0.1588935748,0,68,0.1315280464,0.0,0.0,0.0,1,1.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,67.0,67.0,67.0,4410.0,4410.0,4410.0,0.0,Tuleap
3586,0,-624,131,0.0212317666,0,32,0.4848484848,1.0,1.0,0.0,0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,29.0,29.0,29.0,1994.0,1994.0,1994.0,1.0,Tuleap
3587,0,4206,12486,0.1510744362,0,67,0.1109271523,0.0,0.0,0.0,0,6.0,15.0,196.0,32.6666666667,31.0,83.0,27.6666666667,31.0,8.0,1.3333333333,1.0,104.0,17.3333333333,3.0,9371.0,1561.8333333333,135.5,6.0,Tuleap
3588,0,359,469,0.0254683682,0,4,0.0082304527,0.0,1.0,1.0,0,3.0,23.0,11.0,3.6666666667,3.0,2.0,2.0,2.0,5.0,1.6666666667,1.0,314.0,104.6666666667,77.0,8958.0,2986.0,2845.0,0.0,Tuleap
3589,0,-3162,91,0.1516666667,0,21,0.5121951220000001,0.0,0.0,0.0,0,8.0,5.0,205.0,25.625,7.5,202.0,28.8571428571,15.0,33.0,4.125,2.0,68.0,8.5,6.5,4856.0,607.0,955.0,3.0,Tuleap
3590,0,-2458,162,0.108506363,0,44,0.7719298246,,,,0,1.0,1.0,29.0,29.0,29.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,0.0,Tuleap
3591,0,2768,6212,0.1175379841,0,203,0.257287706,,,,0,,,,,,,,,,,,,,,,,,,Tuleap
3592,0,-1912,636,0.2200692042,0,76,0.5241379310000001,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.0,52.0,52.0,52.0,1.0,1.0,1.0,8.0,8.0,8.0,942.0,942.0,942.0,0.0,Tuleap
3593,0,3985,5913,0.0745931626,0,76,0.1376811594,,,,0,,,,,,,,,,,,,,,,,,,Tuleap
3594,0,3885,2131,0.0275568659,0,17,0.0272435897,1.0,1.0,1.0,1,2.0,1.0,34.0,17.0,17.0,12.0,6.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,8.0,4.0,4.0,0.0,Tuleap
3595,0,-1917,616,0.2156107805,0,65,0.5118110236,,,,0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,190.0,190.0,190.0,0.0,Tuleap
3596,0,3450,10295,0.1481422857,0,137,0.2696850394,,,,0,,,,,,,,,,,,,,,,,,,Tuleap
